bg,bg_num,compliant,fg,fg_num,ratio
#577A80,5732992,False,#302DD0,3157456,1.86
#577A80,5732992,False,#371450,3609680,3.26
#577A80,5732992,False,#364BC0,3558336,1.53
#577A80,5732992,False,#E7F8B0,15202480,4.09
#577A80,5732992,False,#669220,6722080,1.26
#577A80,5732992,False,#819B70,8493936,1.52
#577A80,5732992,False,#3B5470,3888240,1.67
#577A80,5732992,False,#B4ED10,11857168,3.34
#577A80,5732992,False,#493060,4796512,2.4
#577A80,5732992,False,#7E8950,8292688,1.24
#577A80,5732992,False,#1E9320,2003744,1.16
#577A80,5732992,False,#1A3DA0,1719712,2.02
#577A80,5732992,False,#DC62F0,14443248,1.56
#577A80,5732992,False,#DBA3D0,14394320,2.25
#577A80,5732992,False,#BE35C0,12465600,1.0
#577A80,5732992,False,#F63410,16135184,1.2
#577A80,5732992,False,#D17A00,13728256,1.44
#577A80,5732992,False,#87EA10,8907280,3.06
#577A80,5732992,False,#A55720,10835744,1.12
#577A80,5732992,False,#51FE90,5373584,3.53
#577A80,5732992,False,#AE4CD0,11422928,1.05
#577A80,5732992,False,#705640,7362112,1.45
#577A80,5732992,False,#1AE910,1763600,2.82
#577A80,5732992,False,#0FAC60,1027168,1.57
#577A80,5732992,False,#513510,5322000,2.41
#577A80,5732992,False,#260BB0,2493360,2.56
#577A80,5732992,False,#B4DC60,11852896,2.96
#577A80,5732992,False,#DDE350,14541648,3.37
#577A80,5732992,False,#F5CE80,16109184,3.11
#577A80,5732992,False,#F3F8D0,15988944,4.25
#577A80,5732992,False,#9B73C0,10187712,1.24
#577A80,5732992,False,#AE2C70,11414640,1.32
#577A80,5732992,False,#8B81B0,9142704,1.3
#577A80,5732992,False,#8EA9A0,9349536,1.85
#577A80,5732992,False,#B20510,11666704,1.54
#577A80,5732992,False,#4443A0,4473760,1.76
#577A80,5732992,False,#67A090,6791312,1.55
#577A80,5732992,False,#58CB70,5819248,2.26
#577A80,5732992,False,#79C910,7981328,2.26
#577A80,5732992,False,#00EDC0,60864,3.08
#577A80,5732992,False,#209730,2135856,1.22
#577A80,5732992,False,#F798A0,16226464,2.21
#577A80,5732992,False,#066D10,421136,1.4
#577A80,5732992,False,#CA7130,13267248,1.31
#577A80,5732992,False,#7DB480,8238208,1.93
#577A80,5732992,False,#1B2F70,1781616,2.66
#FAC210,16433680,False,#DE8320,14582560,1.73
#FAC210,16433680,False,#D55360,13980512,2.44
#FAC210,16433680,False,#315880,3233920,4.5
#FAC210,16433680,False,#F409A0,15993248,2.37
#FAC210,16433680,False,#57A310,5743376,1.92
#FAC210,16433680,True,#1F1330,2036528,10.7
#FAC210,16433680,False,#1CD190,1888656,1.2
#FAC210,16433680,False,#8D5AF0,9263856,2.63
#FAC210,16433680,False,#04FC70,326768,1.18
#FAC210,16433680,False,#8BC760,9160544,1.22
#FAC210,16433680,False,#5E40D0,6176976,4.09
#FAC210,16433680,False,#A76490,10970256,2.62
#FAC210,16433680,False,#D9B500,14267648,1.21
#FAC210,16433680,False,#9DEC20,10349600,1.13
#FAC210,16433680,False,#337DB0,3374512,2.72
#FAC210,16433680,False,#D92EB0,14233264,2.57
#FAC210,16433680,False,#42A940,4368704,1.83
#FAC210,16433680,True,#0C4D60,806240,5.69
#FAC210,16433680,False,#902C90,9448592,4.33
#FAC210,16433680,True,#541980,5511552,6.99
#FAC210,16433680,False,#9DFBC0,10353600,1.32
#FAC210,16433680,False,#EC6600,15492608,1.97
#FAC210,16433680,False,#F8F1F0,16314864,1.47
#FAC210,16433680,True,#570840,5703744,8.44
#FAC210,16433680,False,#E179E0,14776800,1.59
#FAC210,16433680,False,#9F8BA0,10455968,1.91
#FAC210,16433680,True,#712B50,7416656,5.91
#FAC210,16433680,False,#EAE090,15392912,1.21
#FAC210,16433680,False,#F68E80,16158336,1.4
#FAC210,16433680,False,#BCF520,12383520,1.26
#FAC210,16433680,False,#E39010,14913552,1.54
#FAC210,16433680,False,#50F6A0,5306016,1.17
#FAC210,16433680,True,#164210,1458704,7.02
#FAC210,16433680,False,#23AEB0,2338480,1.64
#FAC210,16433680,True,#0B45C0,738752,4.86
#FAC210,16433680,False,#7A4690,8013456,4.11
#FAC210,16433680,False,#739940,7575872,2.01
#FAC210,16433680,False,#D430B0,13906096,2.63
#FAC210,16433680,True,#5928B0,5843120,5.43
#FAC210,16433680,False,#DEF280,14611072,1.33
#FAC210,16433680,False,#29B3E0,2733024,1.48
#FAC210,16433680,True,#7200E0,7471328,4.58
#FAC210,16433680,False,#C8DFE0,13164512,1.17
#FAC210,16433680,False,#C41360,12850016,3.54
#FAC210,16433680,False,#84C230,8700464,1.31
#FAC210,16433680,False,#9BD310,10212112,1.09
#FAC210,16433680,False,#B4BAC0,11844288,1.19
#FAC210,16433680,False,#BCA2E0,12362464,1.36
#FAC210,16433680,False,#C80510,13108496,3.66
#FAC210,16433680,False,#8555E0,8738272,2.92
#FAC210,16433680,False,#FB31E0,16462304,1.93
#FAC210,16433680,False,#70A9C0,7383488,1.57
#FAC210,16433680,True,#890670,8980080,5.5
#FAC210,16433680,False,#E0C310,14730000,1.06
#FAC210,16433680,False,#C25010,12734480,2.87
#FAC210,16433680,True,#081370,529264,9.56
#FAC210,16433680,False,#2EFA40,3078720,1.16
#FAC210,16433680,True,#333D30,3358000,6.9
#FAC210,16433680,True,#263FC0,2506688,5.0
#FAC210,16433680,False,#4A96C0,4888256,1.99
#FAC210,16433680,False,#3FC140,4178240,1.43
#FAC210,16433680,False,#9543A0,9782176,3.56
#FAC210,16433680,False,#A96760,11102048,2.66
#FAC210,16433680,False,#E7A960,15182176,1.24
#FAC210,16433680,True,#2E16A0,3020448,7.35
#FAC210,16433680,False,#53BFC0,5488576,1.33
#FAC210,16433680,False,#BF5F20,12541728,2.62
#FAC210,16433680,False,#00A160,41312,2.04
#FAC210,16433680,False,#E96540,15295808,1.99
#FAC210,16433680,False,#3793F0,3642352,1.93
#FAC210,16433680,False,#E51A10,15014416,2.85
#FAC210,16433680,False,#FDE820,16640032,1.3
#FAC210,16433680,False,#9326D0,9643728,3.73
#FAC210,16433680,False,#9D72E0,10318560,2.16
#FAC210,16433680,False,#D80DD0,14159312,2.61
#FAC210,16433680,False,#8CF780,9238400,1.23
#FAC210,16433680,False,#4AC3F0,4899824,1.23
#FAC210,16433680,False,#9AEA80,10152576,1.13
#FAC210,16433680,False,#E26600,14837248,2.08
#FAC210,16433680,False,#B3D6C0,11785920,1.03
#FAC210,16433680,False,#416090,4284560,3.87
#FAC210,16433680,False,#9DDF60,10346336,1.02
#FAC210,16433680,False,#8A36D0,9058000,3.63
#FAC210,16433680,False,#84B580,8697216,1.43
#FAC210,16433680,True,#332C00,3353600,8.52
#FAC210,16433680,False,#60ADC0,6335936,1.55
#FAC210,16433680,True,#295320,2708256,5.43
#FAC210,16433680,True,#091150,594256,10.5
#FAC210,16433680,False,#1F8860,2066528,2.69
#FAC210,16433680,False,#F1D2F0,15848176,1.18
#FAC210,16433680,False,#B06230,11559472,2.75
#FAC210,16433680,False,#CB8170,13336944,1.84
#FAC210,16433680,False,#3D6250,4022864,4.17
#FAC210,16433680,True,#873100,8859904,5.17
#FAC210,16433680,False,#40D850,4249680,1.14
#FAC210,16433680,False,#D106E0,13698784,2.65
#FAC210,16433680,False,#E64A90,15092368,2.22
#FAC210,16433680,False,#628BB0,6458288,2.19
#FAC210,16433680,False,#E95B80,15293312,2.03
#FAC210,16433680,True,#7F4300,8340224,4.72
#FAC210,16433680,False,#E9F0A0,15331488,1.36
#FAC210,16433680,False,#E6F620,15136288,1.37
#FAC210,16433680,False,#4D5F30,5070640,4.26
#FAC210,16433680,False,#A46750,10774352,2.75
#FAC210,16433680,True,#302DD0,3157456,5.3
#FAC210,16433680,True,#371450,3609680,9.27
#FAC210,16433680,False,#364BC0,3558336,4.37
#FAC210,16433680,False,#E7F8B0,15202480,1.44
#FAC210,16433680,False,#669220,6722080,2.24
#FAC210,16433680,False,#819B70,8493936,1.86
#FAC210,16433680,True,#3B5470,3888240,4.75
#FAC210,16433680,False,#B4ED10,11857168,1.17
#FAC210,16433680,True,#493060,4796512,6.82
#FAC210,16433680,False,#7E8950,8292688,2.29
#FAC210,16433680,False,#1E9320,2003744,2.43
#FAC210,16433680,True,#1A3DA0,1719712,5.76
#FAC210,16433680,False,#DC62F0,14443248,1.81
#FAC210,16433680,False,#DBA3D0,14394320,1.25
#FAC210,16433680,False,#BE35C0,12465600,2.86
#FAC210,16433680,False,#F63410,16135184,2.36
#FAC210,16433680,False,#D17A00,13728256,1.96
#FAC210,16433680,False,#87EA10,8907280,1.07
#FAC210,16433680,False,#A55720,10835744,3.21
#FAC210,16433680,False,#51FE90,5373584,1.24
#FAC210,16433680,False,#AE4CD0,11422928,2.69
#FAC210,16433680,False,#705640,7362112,4.13
#FAC210,16433680,False,#1AE910,1763600,1.0
#FAC210,16433680,False,#0FAC60,1027168,1.8
#FAC210,16433680,True,#513510,5322000,6.85
#FAC210,16433680,True,#260BB0,2493360,7.27
#FAC210,16433680,False,#B4DC60,11852896,1.04
#FAC210,16433680,False,#DDE350,14541648,1.18
#FAC210,16433680,False,#F5CE80,16109184,1.09
#FAC210,16433680,False,#F3F8D0,15988944,1.49
#FAC210,16433680,False,#9B73C0,10187712,2.28
#FAC210,16433680,False,#AE2C70,11414640,3.76
#FAC210,16433680,False,#8B81B0,9142704,2.18
#FAC210,16433680,False,#8EA9A0,9349536,1.53
#FAC210,16433680,False,#B20510,11666704,4.37
#FAC210,16433680,True,#4443A0,4473760,5.0
#FAC210,16433680,False,#67A090,6791312,1.82
#FAC210,16433680,False,#58CB70,5819248,1.25
#FAC210,16433680,False,#79C910,7981328,1.25
#FAC210,16433680,False,#00EDC0,60864,1.08
#FAC210,16433680,False,#209730,2135856,2.31
#FAC210,16433680,False,#F798A0,16226464,1.28
#FAC210,16433680,False,#066D10,421136,3.99
#FAC210,16433680,False,#CA7130,13267248,2.16
#FAC210,16433680,False,#7DB480,8238208,1.46
#FAC210,16433680,True,#1B2F70,1781616,7.58
#FC9DA0,16555424,False,#DE8320,14582560,1.41
#FC9DA0,16555424,False,#D55360,13980512,1.99
#FC9DA0,16555424,False,#315880,3233920,3.68
#FC9DA0,16555424,False,#F409A0,15993248,1.94
#FC9DA0,16555424,False,#57A310,5743376,1.57
#FC9DA0,16555424,True,#1F1330,2036528,8.76
#FC9DA0,16555424,False,#1CD190,1888656,1.0
#FC9DA0,16555424,False,#8D5AF0,9263856,2.15
#FC9DA0,16555424,False,#04FC70,326768,1.44
#FC9DA0,16555424,False,#8BC760,9160544,1.0
#FC9DA0,16555424,False,#5E40D0,6176976,3.35
#FC9DA0,16555424,False,#A76490,10970256,2.15
#FC9DA0,16555424,False,#D9B500,14267648,1.0
#FC9DA0,16555424,False,#9DEC20,10349600,1.38
#FC9DA0,16555424,False,#337DB0,3374512,2.22
#FC9DA0,16555424,False,#D92EB0,14233264,2.1
#FC9DA0,16555424,False,#42A940,4368704,1.49
#FC9DA0,16555424,True,#0C4D60,806240,4.66
#FC9DA0,16555424,False,#902C90,9448592,3.55
#FC9DA0,16555424,True,#541980,5511552,5.72
#FC9DA0,16555424,False,#9DFBC0,10353600,1.62
#FC9DA0,16555424,False,#EC6600,15492608,1.61
#FC9DA0,16555424,False,#F8F1F0,16314864,1.79
#FC9DA0,16555424,True,#570840,5703744,6.91
#FC9DA0,16555424,False,#E179E0,14776800,1.3
#FC9DA0,16555424,False,#9F8BA0,10455968,1.56
#FC9DA0,16555424,True,#712B50,7416656,4.83
#FC9DA0,16555424,False,#EAE090,15392912,1.48
#FC9DA0,16555424,False,#F68E80,16158336,1.15
#FC9DA0,16555424,False,#BCF520,12383520,1.54
#FC9DA0,16555424,False,#E39010,14913552,1.26
#FC9DA0,16555424,False,#50F6A0,5306016,1.43
#FC9DA0,16555424,True,#164210,1458704,5.74
#FC9DA0,16555424,False,#23AEB0,2338480,1.35
#FC9DA0,16555424,False,#0B45C0,738752,3.98
#FC9DA0,16555424,False,#7A4690,8013456,3.37
#FC9DA0,16555424,False,#739940,7575872,1.64
#FC9DA0,16555424,False,#D430B0,13906096,2.15
#FC9DA0,16555424,False,#5928B0,5843120,4.44
#FC9DA0,16555424,False,#DEF280,14611072,1.63
#FC9DA0,16555424,False,#29B3E0,2733024,1.21
#FC9DA0,16555424,False,#7200E0,7471328,3.75
#FC9DA0,16555424,False,#C8DFE0,13164512,1.44
#FC9DA0,16555424,False,#C41360,12850016,2.9
#FC9DA0,16555424,False,#84C230,8700464,1.07
#FC9DA0,16555424,False,#9BD310,10212112,1.11
#FC9DA0,16555424,False,#B4BAC0,11844288,1.02
#FC9DA0,16555424,False,#BCA2E0,12362464,1.11
#FC9DA0,16555424,False,#C80510,13108496,3.0
#FC9DA0,16555424,False,#8555E0,8738272,2.39
#FC9DA0,16555424,False,#FB31E0,16462304,1.58
#FC9DA0,16555424,False,#70A9C0,7383488,1.28
#FC9DA0,16555424,False,#890670,8980080,4.5
#FC9DA0,16555424,False,#E0C310,14730000,1.14
#FC9DA0,16555424,False,#C25010,12734480,2.35
#FC9DA0,16555424,True,#081370,529264,7.82
#FC9DA0,16555424,False,#2EFA40,3078720,1.41
#FC9DA0,16555424,True,#333D30,3358000,5.65
#FC9DA0,16555424,False,#263FC0,2506688,4.09
#FC9DA0,16555424,False,#4A96C0,4888256,1.63
#FC9DA0,16555424,False,#3FC140,4178240,1.17
#FC9DA0,16555424,False,#9543A0,9782176,2.91
#FC9DA0,16555424,False,#A96760,11102048,2.18
#FC9DA0,16555424,False,#E7A960,15182176,1.02
#FC9DA0,16555424,True,#2E16A0,3020448,6.02
#FC9DA0,16555424,False,#53BFC0,5488576,1.09
#FC9DA0,16555424,False,#BF5F20,12541728,2.14
#FC9DA0,16555424,False,#00A160,41312,1.67
#FC9DA0,16555424,False,#E96540,15295808,1.63
#FC9DA0,16555424,False,#3793F0,3642352,1.58
#FC9DA0,16555424,False,#E51A10,15014416,2.33
#FC9DA0,16555424,False,#FDE820,16640032,1.59
#FC9DA0,16555424,False,#9326D0,9643728,3.05
#FC9DA0,16555424,False,#9D72E0,10318560,1.76
#FC9DA0,16555424,False,#D80DD0,14159312,2.14
#FC9DA0,16555424,False,#8CF780,9238400,1.5
#FC9DA0,16555424,False,#4AC3F0,4899824,1.01
#FC9DA0,16555424,False,#9AEA80,10152576,1.38
#FC9DA0,16555424,False,#E26600,14837248,1.7
#FC9DA0,16555424,False,#B3D6C0,11785920,1.27
#FC9DA0,16555424,False,#416090,4284560,3.17
#FC9DA0,16555424,False,#9DDF60,10346336,1.25
#FC9DA0,16555424,False,#8A36D0,9058000,2.97
#FC9DA0,16555424,False,#84B580,8697216,1.17
#FC9DA0,16555424,True,#332C00,3353600,6.97
#FC9DA0,16555424,False,#60ADC0,6335936,1.27
#FC9DA0,16555424,False,#295320,2708256,4.45
#FC9DA0,16555424,True,#091150,594256,8.66
#FC9DA0,16555424,False,#1F8860,2066528,2.2
#FC9DA0,16555424,False,#F1D2F0,15848176,1.45
#FC9DA0,16555424,False,#B06230,11559472,2.25
#FC9DA0,16555424,False,#CB8170,13336944,1.51
#FC9DA0,16555424,False,#3D6250,4022864,3.41
#FC9DA0,16555424,False,#873100,8859904,4.23
#FC9DA0,16555424,False,#40D850,4249680,1.06
#FC9DA0,16555424,False,#D106E0,13698784,2.17
#FC9DA0,16555424,False,#E64A90,15092368,1.82
#FC9DA0,16555424,False,#628BB0,6458288,1.79
#FC9DA0,16555424,False,#E95B80,15293312,1.66
#FC9DA0,16555424,False,#7F4300,8340224,3.87
#FC9DA0,16555424,False,#E9F0A0,15331488,1.66
#FC9DA0,16555424,False,#E6F620,15136288,1.67
#FC9DA0,16555424,False,#4D5F30,5070640,3.49
#FC9DA0,16555424,False,#A46750,10774352,2.25
#FC9DA0,16555424,False,#302DD0,3157456,4.34
#FC9DA0,16555424,True,#371450,3609680,7.59
#FC9DA0,16555424,False,#364BC0,3558336,3.57
#FC9DA0,16555424,False,#E7F8B0,15202480,1.76
#FC9DA0,16555424,False,#669220,6722080,1.83
#FC9DA0,16555424,False,#819B70,8493936,1.52
#FC9DA0,16555424,False,#3B5470,3888240,3.89
#FC9DA0,16555424,False,#B4ED10,11857168,1.43
#FC9DA0,16555424,True,#493060,4796512,5.58
#FC9DA0,16555424,False,#7E8950,8292688,1.87
#FC9DA0,16555424,False,#1E9320,2003744,1.99
#FC9DA0,16555424,True,#1A3DA0,1719712,4.71
#FC9DA0,16555424,False,#DC62F0,14443248,1.48
#FC9DA0,16555424,False,#DBA3D0,14394320,1.03
#FC9DA0,16555424,False,#BE35C0,12465600,2.34
#FC9DA0,16555424,False,#F63410,16135184,1.93
#FC9DA0,16555424,False,#D17A00,13728256,1.61
#FC9DA0,16555424,False,#87EA10,8907280,1.31
#FC9DA0,16555424,False,#A55720,10835744,2.62
#FC9DA0,16555424,False,#51FE90,5373584,1.52
#FC9DA0,16555424,False,#AE4CD0,11422928,2.2
#FC9DA0,16555424,False,#705640,7362112,3.38
#FC9DA0,16555424,False,#1AE910,1763600,1.21
#FC9DA0,16555424,False,#0FAC60,1027168,1.47
#FC9DA0,16555424,True,#513510,5322000,5.6
#FC9DA0,16555424,True,#260BB0,2493360,5.95
#FC9DA0,16555424,False,#B4DC60,11852896,1.27
#FC9DA0,16555424,False,#DDE350,14541648,1.44
#FC9DA0,16555424,False,#F5CE80,16109184,1.33
#FC9DA0,16555424,False,#F3F8D0,15988944,1.82
#FC9DA0,16555424,False,#9B73C0,10187712,1.86
#FC9DA0,16555424,False,#AE2C70,11414640,3.08
#FC9DA0,16555424,False,#8B81B0,9142704,1.78
#FC9DA0,16555424,False,#8EA9A0,9349536,1.25
#FC9DA0,16555424,False,#B20510,11666704,3.58
#FC9DA0,16555424,False,#4443A0,4473760,4.09
#FC9DA0,16555424,False,#67A090,6791312,1.49
#FC9DA0,16555424,False,#58CB70,5819248,1.02
#FC9DA0,16555424,False,#79C910,7981328,1.02
#FC9DA0,16555424,False,#00EDC0,60864,1.32
#FC9DA0,16555424,False,#209730,2135856,1.89
#FC9DA0,16555424,False,#F798A0,16226464,1.05
#FC9DA0,16555424,False,#066D10,421136,3.26
#FC9DA0,16555424,False,#CA7130,13267248,1.76
#FC9DA0,16555424,False,#7DB480,8238208,1.2
#FC9DA0,16555424,True,#1B2F70,1781616,6.2
#7A7FE0,8028128,False,#DE8320,14582560,1.24
#7A7FE0,8028128,False,#D55360,13980512,1.13
#7A7FE0,8028128,False,#315880,3233920,2.09
#7A7FE0,8028128,False,#F409A0,15993248,1.1
#7A7FE0,8028128,False,#57A310,5743376,1.11
#7A7FE0,8028128,True,#1F1330,2036528,4.97
#7A7FE0,8028128,False,#1CD190,1888656,1.77
#7A7FE0,8028128,False,#8D5AF0,9263856,1.22
#7A7FE0,8028128,False,#04FC70,326768,2.55
#7A7FE0,8028128,False,#8BC760,9160544,1.75
#7A7FE0,8028128,False,#5E40D0,6176976,1.9
#7A7FE0,8028128,False,#A76490,10970256,1.21
#7A7FE0,8028128,False,#D9B500,14267648,1.77
#7A7FE0,8028128,False,#9DEC20,10349600,2.43
#7A7FE0,8028128,False,#337DB0,3374512,1.26
#7A7FE0,8028128,False,#D92EB0,14233264,1.19
#7A7FE0,8028128,False,#42A940,4368704,1.17
#7A7FE0,8028128,False,#0C4D60,806240,2.64
#7A7FE0,8028128,False,#902C90,9448592,2.01
#7A7FE0,8028128,False,#541980,5511552,3.24
#7A7FE0,8028128,False,#9DFBC0,10353600,2.86
#7A7FE0,8028128,False,#EC6600,15492608,1.08
#7A7FE0,8028128,False,#F8F1F0,16314864,3.17
#7A7FE0,8028128,False,#570840,5703744,3.92
#7A7FE0,8028128,False,#E179E0,14776800,1.34
#7A7FE0,8028128,False,#9F8BA0,10455968,1.12
#7A7FE0,8028128,False,#712B50,7416656,2.74
#7A7FE0,8028128,False,#EAE090,15392912,2.62
#7A7FE0,8028128,False,#F68E80,16158336,1.53
#7A7FE0,8028128,False,#BCF520,12383520,2.73
#7A7FE0,8028128,False,#E39010,14913552,1.39
#7A7FE0,8028128,False,#50F6A0,5306016,2.53
#7A7FE0,8028128,False,#164210,1458704,3.26
#7A7FE0,8028128,False,#23AEB0,2338480,1.3
#7A7FE0,8028128,False,#0B45C0,738752,2.26
#7A7FE0,8028128,False,#7A4690,8013456,1.91
#7A7FE0,8028128,False,#739940,7575872,1.07
#7A7FE0,8028128,False,#D430B0,13906096,1.22
#7A7FE0,8028128,False,#5928B0,5843120,2.52
#7A7FE0,8028128,False,#DEF280,14611072,2.88
#7A7FE0,8028128,False,#29B3E0,2733024,1.45
#7A7FE0,8028128,False,#7200E0,7471328,2.12
#7A7FE0,8028128,False,#C8DFE0,13164512,2.54
#7A7FE0,8028128,False,#C41360,12850016,1.64
#7A7FE0,8028128,False,#84C230,8700464,1.63
#7A7FE0,8028128,False,#9BD310,10212112,1.97
#7A7FE0,8028128,False,#B4BAC0,11844288,1.8
#7A7FE0,8028128,False,#BCA2E0,12362464,1.57
#7A7FE0,8028128,False,#C80510,13108496,1.7
#7A7FE0,8028128,False,#8555E0,8738272,1.35
#7A7FE0,8028128,False,#FB31E0,16462304,1.11
#7A7FE0,8028128,False,#70A9C0,7383488,1.36
#7A7FE0,8028128,False,#890670,8980080,2.55
#7A7FE0,8028128,False,#E0C310,14730000,2.01
#7A7FE0,8028128,False,#C25010,12734480,1.33
#7A7FE0,8028128,False,#081370,529264,4.44
#7A7FE0,8028128,False,#2EFA40,3078720,2.5
#7A7FE0,8028128,False,#333D30,3358000,3.2
#7A7FE0,8028128,False,#263FC0,2506688,2.32
#7A7FE0,8028128,False,#4A96C0,4888256,1.08
#7A7FE0,8028128,False,#3FC140,4178240,1.5
#7A7FE0,8028128,False,#9543A0,9782176,1.65
#7A7FE0,8028128,False,#A96760,11102048,1.23
#7A7FE0,8028128,False,#E7A960,15182176,1.72
#7A7FE0,8028128,False,#2E16A0,3020448,3.41
#7A7FE0,8028128,False,#53BFC0,5488576,1.61
#7A7FE0,8028128,False,#BF5F20,12541728,1.21
#7A7FE0,8028128,False,#00A160,41312,1.05
#7A7FE0,8028128,False,#E96540,15295808,1.07
#7A7FE0,8028128,False,#3793F0,3642352,1.11
#7A7FE0,8028128,False,#E51A10,15014416,1.32
#7A7FE0,8028128,False,#FDE820,16640032,2.81
#7A7FE0,8028128,False,#9326D0,9643728,1.73
#7A7FE0,8028128,False,#9D72E0,10318560,1.0
#7A7FE0,8028128,False,#D80DD0,14159312,1.21
#7A7FE0,8028128,False,#8CF780,9238400,2.64
#7A7FE0,8028128,False,#4AC3F0,4899824,1.74
#7A7FE0,8028128,False,#9AEA80,10152576,2.43
#7A7FE0,8028128,False,#E26600,14837248,1.03
#7A7FE0,8028128,False,#B3D6C0,11785920,2.23
#7A7FE0,8028128,False,#416090,4284560,1.79
#7A7FE0,8028128,False,#9DDF60,10346336,2.21
#7A7FE0,8028128,False,#8A36D0,9058000,1.68
#7A7FE0,8028128,False,#84B580,8697216,1.49
#7A7FE0,8028128,False,#332C00,3353600,3.95
#7A7FE0,8028128,False,#60ADC0,6335936,1.38
#7A7FE0,8028128,False,#295320,2708256,2.52
#7A7FE0,8028128,True,#091150,594256,4.91
#7A7FE0,8028128,False,#1F8860,2066528,1.25
#7A7FE0,8028128,False,#F1D2F0,15848176,2.56
#7A7FE0,8028128,False,#B06230,11559472,1.28
#7A7FE0,8028128,False,#CB8170,13336944,1.16
#7A7FE0,8028128,False,#3D6250,4022864,1.94
#7A7FE0,8028128,False,#873100,8859904,2.4
#7A7FE0,8028128,False,#40D850,4249680,1.87
#7A7FE0,8028128,False,#D106E0,13698784,1.23
#7A7FE0,8028128,False,#E64A90,15092368,1.03
#7A7FE0,8028128,False,#628BB0,6458288,1.01
#7A7FE0,8028128,False,#E95B80,15293312,1.05
#7A7FE0,8028128,False,#7F4300,8340224,2.19
#7A7FE0,8028128,False,#E9F0A0,15331488,2.93
#7A7FE0,8028128,False,#E6F620,15136288,2.95
#7A7FE0,8028128,False,#4D5F30,5070640,1.98
#7A7FE0,8028128,False,#A46750,10774352,1.28
#7A7FE0,8028128,False,#302DD0,3157456,2.46
#7A7FE0,8028128,False,#371450,3609680,4.3
#7A7FE0,8028128,False,#364BC0,3558336,2.03
#7A7FE0,8028128,False,#E7F8B0,15202480,3.1
#7A7FE0,8028128,False,#669220,6722080,1.04
#7A7FE0,8028128,False,#819B70,8493936,1.15
#7A7FE0,8028128,False,#3B5470,3888240,2.2
#7A7FE0,8028128,False,#B4ED10,11857168,2.53
#7A7FE0,8028128,False,#493060,4796512,3.16
#7A7FE0,8028128,False,#7E8950,8292688,1.06
#7A7FE0,8028128,False,#1E9320,2003744,1.13
#7A7FE0,8028128,False,#1A3DA0,1719712,2.67
#7A7FE0,8028128,False,#DC62F0,14443248,1.18
#7A7FE0,8028128,False,#DBA3D0,14394320,1.71
#7A7FE0,8028128,False,#BE35C0,12465600,1.33
#7A7FE0,8028128,False,#F63410,16135184,1.09
#7A7FE0,8028128,False,#D17A00,13728256,1.09
#7A7FE0,8028128,False,#87EA10,8907280,2.32
#7A7FE0,8028128,False,#A55720,10835744,1.49
#7A7FE0,8028128,False,#51FE90,5373584,2.68
#7A7FE0,8028128,False,#AE4CD0,11422928,1.25
#7A7FE0,8028128,False,#705640,7362112,1.91
#7A7FE0,8028128,False,#1AE910,1763600,2.13
#7A7FE0,8028128,False,#0FAC60,1027168,1.19
#7A7FE0,8028128,False,#513510,5322000,3.18
#7A7FE0,8028128,False,#260BB0,2493360,3.38
#7A7FE0,8028128,False,#B4DC60,11852896,2.24
#7A7FE0,8028128,False,#DDE350,14541648,2.55
#7A7FE0,8028128,False,#F5CE80,16109184,2.36
#7A7FE0,8028128,False,#F3F8D0,15988944,3.22
#7A7FE0,8028128,False,#9B73C0,10187712,1.05
#7A7FE0,8028128,False,#AE2C70,11414640,1.75
#7A7FE0,8028128,False,#8B81B0,9142704,1.01
#7A7FE0,8028128,False,#8EA9A0,9349536,1.4
#7A7FE0,8028128,False,#B20510,11666704,2.03
#7A7FE0,8028128,False,#4443A0,4473760,2.32
#7A7FE0,8028128,False,#67A090,6791312,1.17
#7A7FE0,8028128,False,#58CB70,5819248,1.71
#7A7FE0,8028128,False,#79C910,7981328,1.71
#7A7FE0,8028128,False,#00EDC0,60864,2.33
#7A7FE0,8028128,False,#209730,2135856,1.07
#7A7FE0,8028128,False,#F798A0,16226464,1.67
#7A7FE0,8028128,False,#066D10,421136,1.85
#7A7FE0,8028128,False,#CA7130,13267248,1.0
#7A7FE0,8028128,False,#7DB480,8238208,1.46
#7A7FE0,8028128,False,#1B2F70,1781616,3.52
#1E8DD0,2002384,False,#DE8320,14582560,1.27
